facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
osm:node:922592966,general_practitioner,Apotheekhoudend huisartspraktijk Seroos,51.544051,3.6004426,"Noordweg 133, 4353AV, Serooskerke",Serooskerke,4353AV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,922592966,pharmacy,pharmacy,,,,https://huisartspraktijkseroos.praktijkinfo.nl/apotheek/,,
osm:node:6832786809,general_practitioner,Apotheekhoudende Huisartsenpraktijk Colijnsplaat,51.5973324,3.8495377,"Dokter Maasstraat 4a, 4486BW, Colijnsplaat",Colijnsplaat,4486BW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6832786809,doctors,doctor,general,,+31 113 695 304,https://www.huisartscolijnsplaat.nl/,,
osm:node:11736809998,general_practitioner,Apotheekhoudende Huisartsenpraktijk Colijnsplaat,51.5972769,3.8495533,"Dokter Maasstraat 4a, 4486BW, Colijnsplaat",Colijnsplaat,4486BW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11736809998,pharmacy,pharmacy,,,+31 113 695 304,https://www.huisartscolijnsplaat.nl/,,
osm:node:2264193190,general_practitioner,Apotheekhoudende Huisartsenpraktijk Domburg,51.5609292,3.5008585,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2264193190,pharmacy,pharmacy,,,+31 118 581 271,https://huisartsenpraktijkdomburg.praktijkinfo.nl/,,
osm:node:2853919401,general_practitioner,Apotheekhoudende Huisartsenpraktijk Kamperland & Wissenkerke,51.5715843,3.7049773,"Alexiaplein 2, 4493EZ, Kamperland",Kamperland,4493EZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2853919401,doctors,doctor,general,M. de Pagter;M. Minnaar,+31 113 371 338,https://www.huisartskamperland.nl/,,
osm:node:2756976123,general_practitioner,Apotheekhoudende Huisartsenpraktijk Middenmeer,52.8135256,4.9983708,"Oester 31, 1775JH, Middenmeer",Middenmeer,1775JH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2756976123,doctors,doctor,general,,+31 227 501456,https://middenmeer.uwartsonline.nl,,
osm:node:13139043461,general_practitioner,Apotheekhoudende Huisartsenpraktijk Middenmeer,52.8134814,4.9983281,"Oester 31, 1775JH, Middenmeer",Middenmeer,1775JH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13139043461,pharmacy,pharmacy,,,,,,
osm:node:2730841640,general_practitioner,Apotheekhoudende Huisartsenpraktijk Nieuwpoort,51.9301184,4.8728258,"Vlietzicht 4, 2965CG, Nieuwpoort",Nieuwpoort,2965CG,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2730841640,doctors,doctor,general,,+31 184 601 468,https://huisartsennieuwpoort.uwartsonline.nl/,,
osm:node:2806305970,general_practitioner,Apotheekhoudende Huisartsenpraktijk West Schouwen,51.7000715,3.7456715,"Scheepswerfstraat 26, 4328BC, Burgh-Haamstede",Burgh-Haamstede,4328BC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2806305970,doctors,doctor,general,A. Baas;E. de Graaf;E. van Keeken;F. Landsman,+31 111 655 555,https://www.westschouwen.nl/,,
osm:node:7293181573,general_practitioner,Apotheekhoudende Huisartsenpraktijk Zoutelande,51.5014474,3.491541,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,7293181573,pharmacy,pharmacy,,,+31 118 561 282,https://zoutelande.praktijkinfo.nl/apotheek/,,
osm:node:7301501495,general_practitioner,Apotheekhoudende Huisartsenpraktijk de Drieweg,51.4758709,3.8200641,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,7301501495,pharmacy,pharmacy,,,+31 113 563 571,https://www.dedrieweg.nl/apotheek/,,
osm:node:7301501496,general_practitioner,Apotheekhoudende Huisartsenpraktijk de Drieweg,51.4928088,3.8263364,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,7301501496,pharmacy,pharmacy,,,+31 113 564 408,https://www.dedrieweg.nl/apotheek/,,
osm:node:2886814202,general_practitioner,Apotheekhoudende Huisartsenpraktijk de Drieweg,51.4928431,3.8263385,"Boogstraat 46, 4458CB, 's-Heer Arendskerke",'s-Heer Arendskerke,4458CB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2886814202,doctors,doctor,general,R.B.T. Wolbers;J.J. Bruijnzeel-Nouwen;T.Huissoon,+31 113 561 234,https://www.dedrieweg.nl/praktijkinformatie/,,
osm:node:4827007386,general_practitioner,Apotheekhoudende huisartsenpraktijk Almen,52.1571156,6.3024161,"Dorpsstraat 34, 7218AH, Almen",Almen,7218AH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4827007386,doctors,,,,+31 575 431 255,https://huisartsenpraktijkalmen.praktijkinfo.nl/,,
osm:node:2861137695,general_practitioner,Apotheekhoudende huisartsenpraktijk Oldeberkoop,52.9378262,6.1288369,"Wolvegasterweg 15, 8421PB, Oldeberkoop",Oldeberkoop,8421PB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2861137695,doctors,doctor,,,+31 516 451 250,https://www.huisartsenoldeberkoop.nl/,,
osm:way:273364388,general_practitioner,Arbo Unie,52.0216734,4.6816665,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,273364388,doctors,doctor,,,,,,
osm:node:3691138261,general_practitioner,Archimedes Medisch Centrum & Apotheek,52.0804543,4.2811594,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3691138261,doctors,doctor,,,,,,
osm:node:4723043317,general_practitioner,Arcus Huisartsenpraktijk,52.1387431,6.2161325,"Paulus Potterstraat 40, 7204CV, Zutphen",Zutphen,7204CV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4723043317,doctors,doctor,,,,https://arcushuisartsenpraktijk.praktijkinfo.nl,,
osm:node:2707850672,general_practitioner,Arts en Zorg,52.0662281,4.3307085,"Asstraat 241, 2516KA, 's-Gravenhage",'s-Gravenhage,2516KA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2707850672,doctors,doctor,,,,,,
osm:node:2722491009,general_practitioner,Arts en Zorg,52.0760968,4.3071984,"Jan Hendrikstraat 18, 2512GL, 's-Gravenhage",'s-Gravenhage,2512GL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2722491009,doctors,doctor,,,,,,
osm:node:2660390993,general_practitioner,Arts en Zorg,52.0127479,4.3379375,"Van Beresteynstraat 169, 2614HE, Delft",Delft,2614HE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2660390993,doctors,doctor,,,+31 15 301 4130,https://www.artsenzorg.nl/vermeertoren,,
osm:node:2704594410,general_practitioner,ArtsEnZorg,52.0872259,4.3341116,"Bezuidenhoutseweg 187, 2594AH, 's-Gravenhage",'s-Gravenhage,2594AH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2704594410,doctors,doctor,,,+31 70 347 3747,https://www.artsenzorg.nl/vind-uw-praktijk/haagse-hout-den-haag,,
osm:node:2783622001,general_practitioner,Artsen van morgen,52.3193964,4.870833,"Prof. J.H. Bavincklaan 7, 1183AT, Amstelveen",Amstelveen,1183AT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2783622001,doctors,,,,+31 85 060 4242,https://www.artsenvanmorgen.nl/,,
osm:node:2710055880,general_practitioner,Artsenzorg,52.0925758,4.3587837,"Het Kleine Loo 414B, 2592CK, 's-Gravenhage",'s-Gravenhage,2592CK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2710055880,doctors,doctor,,,+31 70 385 0850,https://www.artsenzorg.nl/vind-uw-praktijk/mariahoeve-den-haag,,
osm:node:12840406339,general_practitioner,Asterweg Medisch Centrum,52.3891306,4.9051033,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,12840406339,doctors,,,,,https://www.asterwegmc.nl,,
osm:node:2914057281,general_practitioner,Atrium,52.2347145,4.4488931,"Heilige Geestweg 28A, 2201JS, Noordwijk",Noordwijk,2201JS,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2914057281,doctors,doctor,general,,+31 71 3646433,https://atrium.praktijkinfo.nl,,
osm:node:13130452016,general_practitioner,Aēstec,52.3358724,4.8694516,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13130452016,doctors,doctor,plastic_surgery,,,https://www.aestec.nl/,,
osm:node:2888458680,general_practitioner,B en W huisartsen,52.4906127,4.7964835,"Zaanweg 55, 1521DM, Wormerveer",Wormerveer,1521DM,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2888458680,doctors,doctor,,,+31 75 628 1185,,,
osm:node:6689564681,general_practitioner,BCS Health Centre,52.0655949,4.3062317,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6689564681,doctors,,,,,,,
osm:node:10559592155,general_practitioner,Baggerman & Harderwijk Huisartsen,51.9325598,4.4621962,"Stadhoudersplein 37, 3039ER, Rotterdam",Rotterdam,3039ER,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,10559592155,doctors,doctor,,,,,,
osm:node:9380077182,general_practitioner,Balans,52.0434928,4.3899909,"Kerkweg 19b, 2631CB, Nootdorp",Nootdorp,2631CB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,9380077182,doctors,doctor,general,,+31 15 3100230,https://www.huisartsenpraktijkbalans.nl,,
osm:node:2765702653,general_practitioner,Basalt Revalidatie,52.0215037,4.7034569,"Büchnerweg 1, 2803GR, Gouda",Gouda,2803GR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2765702653,doctors,doctor,,,,,,
osm:way:273957379,general_practitioner,Bavo Europoort | PsyQ | Indigo | Lucertis | i-psy | Ster-MDC,51.8857026,4.4865471,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,273957379,doctors,doctor,psychiatry,,,,,
osm:node:2775588950,general_practitioner,Bedrijfsgezondheidsdienst Noordwest,52.65696,5.06011,"Koopvaarder 1, 1625BZ, Hoorn",Hoorn,1625BZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2775588950,doctors,doctor,general,,+31 229 820 230,https://bgdnw.nl,,
osm:node:2698054547,general_practitioner,Beeker Huisartsenzorg,52.0404029,4.6474274,"Kastanjelaan 63, 2743BX, Waddinxveen",Waddinxveen,2743BX,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2698054547,doctors,doctor,general,,+31 182 632222,https://www.huisartsbeeker.nl,,
osm:way:165395473,general_practitioner,Behandelcentrum Westland,51.9902481,4.2166872,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,165395473,doctors,doctor,,,,,,
osm:node:2944602914,general_practitioner,Belfeldse Huisartsen,51.3107576,6.1196139,"Prins Frederikstraat 71, 5951BR, Belfeld",Belfeld,5951BR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2944602914,doctors,,,,+31 77 4759500,https://www.belfeldsehuisartsen.nl/,,
osm:node:2395903598,general_practitioner,Bergers-Holdorp,51.1018731,5.8899283,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2395903598,doctors,,,,,,,
osm:node:2713551414,general_practitioner,Bergman Clinics Haarlem,52.3854017,4.6205618,"Zijlweg 148C, 2015BJ, Haarlem",Haarlem,2015BJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2713551414,doctors,doctor,dermatology;plastic_surgery,,,,,
osm:node:6876273210,general_practitioner,Beumer & Schoenmakers,52.5357546,6.0453238,"Nijenhuislaan 175A, 8043WB, Zwolle",Zwolle,8043WB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6876273210,doctors,doctor,,,,https://beumerschoenmakers.nl/,,
osm:node:2723983133,general_practitioner,Biking Doctors,52.0850262,4.3147827,"Nieuwe Uitleg 29, 2514BR, 's-Gravenhage",'s-Gravenhage,2514BR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2723983133,doctors,doctor,,,,,,
osm:node:2497630744,general_practitioner,Blanker & Thiele,52.5255354,6.0507767,"Voorsterweg 44-003, 8042AD, Zwolle",Zwolle,8042AD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2497630744,doctors,doctor,,,,https://westenhage.nl/blankerenthiele/,,
osm:node:2777168745,general_practitioner,Blush Clinic,53.1250446,6.6026755,"Burgemeester J.G. Legroweg 94, 9761TD, Eelde",Eelde,9761TD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2777168745,doctors,doctor,plastic_surgery,,+31 50 2053007,https://blush.clinic/,,
osm:node:4397298387,general_practitioner,Body & Vital,52.0299513,5.1819484,"Kruisboog 28, 3994AE, Houten",Houten,3994AE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4397298387,doctors,doctor,dermatology,,,https://www.body-vital.nl,,
osm:node:2877428293,general_practitioner,Boeierpraktijk,52.5112492,4.9684946,"Boeierstraat 44, 1443EN, Purmerend",Purmerend,1443EN,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2877428293,doctors,doctor,,,+31 299 421327,https://www.boeierpraktijk.nl/,,
osm:node:4878698821,general_practitioner,Bonaire Medisch Centrum,12.1549002,-68.2737804,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4878698821,doctors,doctor,general,,,https://www.bonairemedischcentrum.com/,,
osm:node:5284602200,general_practitioner,Bospark Huisartsen,52.1298449,4.6541824,"Magnoliastraat 42, 2404VT, Alphen aan den Rijn",Alphen aan den Rijn,2404VT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,5284602200,doctors,doctor,general,,+31 172 472 858,https://www.bospark-vanrijn.nl,,
