acute_obstetrics_flag,address,amenity,city,collaboration,facility_id,healthcare,healthcare_speciality,hospital_type,latitude,layer,longitude,name,operator,osm_id,osm_type,phone,postcode,rd_x,rd_y,seh_flag,source,source_detail,website
,"Maartenshof 53, 4695HW, Sint-Maartensdijk",pharmacy,Sint-Maartensdijk,,osm:node:2816003964,pharmacy,general,,51.551129,general_practitioner,4.0751875,Apotheekhoudend Huisarts Jahangir,,2816003964,node,+31 166 662 400,4695HW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartspraktijkjahangir.uwartsonline.nl/
,,pharmacy,,,osm:node:955588850,,,,52.3319321,general_practitioner,6.2160739,Apotheekhoudend huisartspraktijk,,955588850,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Noordweg 133, 4353AV, Serooskerke",pharmacy,Serooskerke,,osm:node:922592966,pharmacy,,,51.544051,general_practitioner,3.6004426,Apotheekhoudend huisartspraktijk Seroos,,922592966,node,,4353AV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartspraktijkseroos.praktijkinfo.nl/apotheek/
,"Dokter Maasstraat 4a, 4486BW, Colijnsplaat",doctors,Colijnsplaat,,osm:node:6832786809,doctor,general,,51.5973324,general_practitioner,3.8495377,Apotheekhoudende Huisartsenpraktijk Colijnsplaat,,6832786809,node,+31 113 695 304,4486BW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartscolijnsplaat.nl/
,"Dokter Maasstraat 4a, 4486BW, Colijnsplaat",pharmacy,Colijnsplaat,,osm:node:11736809998,pharmacy,,,51.5972769,general_practitioner,3.8495533,Apotheekhoudende Huisartsenpraktijk Colijnsplaat,,11736809998,node,+31 113 695 304,4486BW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartscolijnsplaat.nl/
,,pharmacy,,,osm:node:2264193190,pharmacy,,,51.5609292,general_practitioner,3.5008585,Apotheekhoudende Huisartsenpraktijk Domburg,,2264193190,node,+31 118 581 271,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkdomburg.praktijkinfo.nl/
,"Alexiaplein 2, 4493EZ, Kamperland",doctors,Kamperland,,osm:node:2853919401,doctor,general,,51.5715843,general_practitioner,3.7049773,Apotheekhoudende Huisartsenpraktijk Kamperland & Wissenkerke,M. de Pagter;M. Minnaar,2853919401,node,+31 113 371 338,4493EZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartskamperland.nl/
,"Oester 31, 1775JH, Middenmeer",doctors,Middenmeer,,osm:node:2756976123,doctor,general,,52.8135256,general_practitioner,4.9983708,Apotheekhoudende Huisartsenpraktijk Middenmeer,,2756976123,node,+31 227 501456,1775JH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://middenmeer.uwartsonline.nl
,"Oester 31, 1775JH, Middenmeer",pharmacy,Middenmeer,,osm:node:13139043461,pharmacy,,,52.8134814,general_practitioner,4.9983281,Apotheekhoudende Huisartsenpraktijk Middenmeer,,13139043461,node,,1775JH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Vlietzicht 4, 2965CG, Nieuwpoort",doctors,Nieuwpoort,,osm:node:2730841640,doctor,general,,51.9301184,general_practitioner,4.8728258,Apotheekhoudende Huisartsenpraktijk Nieuwpoort,,2730841640,node,+31 184 601 468,2965CG,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsennieuwpoort.uwartsonline.nl/
,"Scheepswerfstraat 26, 4328BC, Burgh-Haamstede",doctors,Burgh-Haamstede,,osm:node:2806305970,doctor,general,,51.7000715,general_practitioner,3.7456715,Apotheekhoudende Huisartsenpraktijk West Schouwen,A. Baas;E. de Graaf;E. van Keeken;F. Landsman,2806305970,node,+31 111 655 555,4328BC,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.westschouwen.nl/
,,pharmacy,,,osm:node:7293181573,pharmacy,,,51.5014474,general_practitioner,3.491541,Apotheekhoudende Huisartsenpraktijk Zoutelande,,7293181573,node,+31 118 561 282,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://zoutelande.praktijkinfo.nl/apotheek/
,,pharmacy,,,osm:node:7301501495,pharmacy,,,51.4758709,general_practitioner,3.8200641,Apotheekhoudende Huisartsenpraktijk de Drieweg,,7301501495,node,+31 113 563 571,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.dedrieweg.nl/apotheek/
,,pharmacy,,,osm:node:7301501496,pharmacy,,,51.4928088,general_practitioner,3.8263364,Apotheekhoudende Huisartsenpraktijk de Drieweg,,7301501496,node,+31 113 564 408,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.dedrieweg.nl/apotheek/
,"Boogstraat 46, 4458CB, 's-Heer Arendskerke",doctors,'s-Heer Arendskerke,,osm:node:2886814202,doctor,general,,51.4928431,general_practitioner,3.8263385,Apotheekhoudende Huisartsenpraktijk de Drieweg,R.B.T. Wolbers;J.J. Bruijnzeel-Nouwen;T.Huissoon,2886814202,node,+31 113 561 234,4458CB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.dedrieweg.nl/praktijkinformatie/
,"Dorpsstraat 34, 7218AH, Almen",doctors,Almen,,osm:node:4827007386,,,,52.1571156,general_practitioner,6.3024161,Apotheekhoudende huisartsenpraktijk Almen,,4827007386,node,+31 575 431 255,7218AH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://huisartsenpraktijkalmen.praktijkinfo.nl/
,"Wolvegasterweg 15, 8421PB, Oldeberkoop",doctors,Oldeberkoop,,osm:node:2861137695,doctor,,,52.9378262,general_practitioner,6.1288369,Apotheekhoudende huisartsenpraktijk Oldeberkoop,,2861137695,node,+31 516 451 250,8421PB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenoldeberkoop.nl/
,,doctors,,,osm:way:273364388,doctor,,,52.0216734,general_practitioner,4.6816665,Arbo Unie,,273364388,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:3691138261,doctor,,,52.0804543,general_practitioner,4.2811594,Archimedes Medisch Centrum & Apotheek,,3691138261,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Paulus Potterstraat 40, 7204CV, Zutphen",doctors,Zutphen,,osm:node:4723043317,doctor,,,52.1387431,general_practitioner,6.2161325,Arcus Huisartsenpraktijk,,4723043317,node,,7204CV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://arcushuisartsenpraktijk.praktijkinfo.nl
,"Asstraat 241, 2516KA, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2707850672,doctor,,,52.0662281,general_practitioner,4.3307085,Arts en Zorg,,2707850672,node,,2516KA,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Jan Hendrikstraat 18, 2512GL, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2722491009,doctor,,,52.0760968,general_practitioner,4.3071984,Arts en Zorg,,2722491009,node,,2512GL,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Van Beresteynstraat 169, 2614HE, Delft",doctors,Delft,,osm:node:2660390993,doctor,,,52.0127479,general_practitioner,4.3379375,Arts en Zorg,,2660390993,node,+31 15 301 4130,2614HE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.artsenzorg.nl/vermeertoren
,"Bezuidenhoutseweg 187, 2594AH, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2704594410,doctor,,,52.0872259,general_practitioner,4.3341116,ArtsEnZorg,,2704594410,node,+31 70 347 3747,2594AH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.artsenzorg.nl/vind-uw-praktijk/haagse-hout-den-haag
,"Prof. J.H. Bavincklaan 7, 1183AT, Amstelveen",doctors,Amstelveen,,osm:node:2783622001,,,,52.3193964,general_practitioner,4.870833,Artsen van morgen,,2783622001,node,+31 85 060 4242,1183AT,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.artsenvanmorgen.nl/
,"Het Kleine Loo 414B, 2592CK, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2710055880,doctor,,,52.0925758,general_practitioner,4.3587837,Artsenzorg,,2710055880,node,+31 70 385 0850,2592CK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.artsenzorg.nl/vind-uw-praktijk/mariahoeve-den-haag
,,doctors,,,osm:node:12840406339,,,,52.3891306,general_practitioner,4.9051033,Asterweg Medisch Centrum,,12840406339,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.asterwegmc.nl
,"Heilige Geestweg 28A, 2201JS, Noordwijk",doctors,Noordwijk,,osm:node:2914057281,doctor,general,,52.2347145,general_practitioner,4.4488931,Atrium,,2914057281,node,+31 71 3646433,2201JS,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://atrium.praktijkinfo.nl
,,doctors,,,osm:node:13130452016,doctor,plastic_surgery,,52.3358724,general_practitioner,4.8694516,Aēstec,,13130452016,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.aestec.nl/
,"Zaanweg 55, 1521DM, Wormerveer",doctors,Wormerveer,,osm:node:2888458680,doctor,,,52.4906127,general_practitioner,4.7964835,B en W huisartsen,,2888458680,node,+31 75 628 1185,1521DM,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:6689564681,,,,52.0655949,general_practitioner,4.3062317,BCS Health Centre,,6689564681,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Stadhoudersplein 37, 3039ER, Rotterdam",doctors,Rotterdam,,osm:node:10559592155,doctor,,,51.9325598,general_practitioner,4.4621962,Baggerman & Harderwijk Huisartsen,,10559592155,node,,3039ER,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Kerkweg 19b, 2631CB, Nootdorp",doctors,Nootdorp,,osm:node:9380077182,doctor,general,,52.0434928,general_practitioner,4.3899909,Balans,,9380077182,node,+31 15 3100230,2631CB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsenpraktijkbalans.nl
,"Büchnerweg 1, 2803GR, Gouda",doctors,Gouda,,osm:node:2765702653,doctor,,,52.0215037,general_practitioner,4.7034569,Basalt Revalidatie,,2765702653,node,,2803GR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:way:273957379,doctor,psychiatry,,51.8857026,general_practitioner,4.4865471,Bavo Europoort | PsyQ | Indigo | Lucertis | i-psy | Ster-MDC,,273957379,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Koopvaarder 1, 1625BZ, Hoorn",doctors,Hoorn,,osm:node:2775588950,doctor,general,,52.65696,general_practitioner,5.06011,Bedrijfsgezondheidsdienst Noordwest,,2775588950,node,+31 229 820 230,1625BZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://bgdnw.nl
,"Kastanjelaan 63, 2743BX, Waddinxveen",doctors,Waddinxveen,,osm:node:2698054547,doctor,general,,52.0404029,general_practitioner,4.6474274,Beeker Huisartsenzorg,,2698054547,node,+31 182 632222,2743BX,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.huisartsbeeker.nl
,,doctors,,,osm:way:165395473,doctor,,,51.9902481,general_practitioner,4.2166872,Behandelcentrum Westland,,165395473,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Prins Frederikstraat 71, 5951BR, Belfeld",doctors,Belfeld,,osm:node:2944602914,,,,51.3107576,general_practitioner,6.1196139,Belfeldse Huisartsen,,2944602914,node,+31 77 4759500,5951BR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.belfeldsehuisartsen.nl/
,,doctors,,,osm:node:2395903598,,,,51.1018731,general_practitioner,5.8899283,Bergers-Holdorp,,2395903598,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Zijlweg 148C, 2015BJ, Haarlem",doctors,Haarlem,,osm:node:2713551414,doctor,dermatology;plastic_surgery,,52.3854017,general_practitioner,4.6205618,Bergman Clinics Haarlem,,2713551414,node,,2015BJ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Nijenhuislaan 175A, 8043WB, Zwolle",doctors,Zwolle,,osm:node:6876273210,doctor,,,52.5357546,general_practitioner,6.0453238,Beumer & Schoenmakers,,6876273210,node,,8043WB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://beumerschoenmakers.nl/
,"Nieuwe Uitleg 29, 2514BR, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2723983133,doctor,,,52.0850262,general_practitioner,4.3147827,Biking Doctors,,2723983133,node,,2514BR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Voorsterweg 44-003, 8042AD, Zwolle",doctors,Zwolle,,osm:node:2497630744,doctor,,,52.5255354,general_practitioner,6.0507767,Blanker & Thiele,,2497630744,node,,8042AD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://westenhage.nl/blankerenthiele/
,"Burgemeester J.G. Legroweg 94, 9761TD, Eelde",doctors,Eelde,,osm:node:2777168745,doctor,plastic_surgery,,53.1250446,general_practitioner,6.6026755,Blush Clinic,,2777168745,node,+31 50 2053007,9761TD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://blush.clinic/
,"Kruisboog 28, 3994AE, Houten",doctors,Houten,,osm:node:4397298387,doctor,dermatology,,52.0299513,general_practitioner,5.1819484,Body & Vital,,4397298387,node,,3994AE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.body-vital.nl
,"Boeierstraat 44, 1443EN, Purmerend",doctors,Purmerend,,osm:node:2877428293,doctor,,,52.5112492,general_practitioner,4.9684946,Boeierpraktijk,,2877428293,node,+31 299 421327,1443EN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.boeierpraktijk.nl/
,,doctors,,,osm:node:4878698821,doctor,general,,12.1549002,general_practitioner,-68.2737804,Bonaire Medisch Centrum,,4878698821,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.bonairemedischcentrum.com/
